condition,outer_fold,group_id,subject_id,target,selected_mean,random_mean,enrichment,status,n_blocks,scalar_count,n_repeats,n_targets,target_set,is_synthetic,synthetic_notice,protocol_id
non_speaking,2,MOCK_G08,MOCK_S15,left_cheek,0.00011891341657523334,0.00020836302528855205,-8.944960871331871e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,left_eyelid,-0.0006523237734641666,-0.0004888375483913706,-0.00016348622507279603,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,mouth,-0.0007282050548379666,-0.0006786219584092787,-4.9583096428687913e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,right_brow,0.0003422229681191,-0.00013467815208843397,0.000476901120207534,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,right_cheek,-0.0002836445170698,-0.000369218973980073,8.557445691027301e-05,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,right_eyelid,-0.0003508311257447334,-0.00013589971326353372,-0.00021493141248119966,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,jaw,-0.0006111571006811334,-0.00016825947648055204,-0.0004428976242005814,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,left_brow,-0.0003587283522459667,-1.8908989014218102e-06,-0.0003568374533445449,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,left_cheek,0.0001156444235144667,0.0001618991484360089,-4.6254724921542196e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,left_eyelid,-0.0007842816325579666,-0.0005548177748392252,-0.00022946385771874136,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,mouth,-0.0005904285866280666,-0.0005785620225372675,-1.1866564090799053e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,right_brow,0.0002748775370113334,-0.00022634332749568327,0.0005012208645070167,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,right_cheek,-0.00048180578311526667,-0.0005016307153392042,1.9824932223937522e-05,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,right_eyelid,-0.00019581860254573333,-2.5881520772651878e-05,-0.00016993708177308147,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,jaw,-0.00043951028750819997,-0.00010511459595999893,-0.00033439569154820105,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,left_brow,-0.00019554520562435875,0.00011359058195546029,-0.00030913578757981906,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,left_cheek,5.181701643433336e-05,8.172411520816255e-05,-2.9907098773829194e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,left_eyelid,-0.0008676777548358999,-0.0005766118660380969,-0.000291065888797803,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,mouth,-0.0004168792107878,-0.000440467792766936,2.3588581979136004e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,right_brow,0.00015742477677143334,-0.000323234890547241,0.0004806596673186743,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,right_cheek,-0.0006383230131461667,-0.0005928681976153316,-4.545481553083503e-05,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,right_eyelid,-3.383934844976666e-05,5.6682057440675795e-05,-9.052140589044245e-05,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,jaw,-0.0002806517981842667,-7.082699181753396e-05,-0.00020982480636673275,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,left_brow,-5.518730701263336e-05,0.00020432063550705542,-0.0002595079425196888,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,left_cheek,-6.482943959066667e-05,-2.2440484871040696e-05,-4.2388954719625976e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,left_eyelid,-0.0008923999789924333,-0.0005515771887373194,-0.0003408227902551139,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,mouth,-0.00022860058300559,-0.0002810838261431022,5.2483243137512164e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,right_brow,4.1063718432666585e-06,-0.00041360429601151,0.00041771066785477665,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,right_cheek,-0.0007342177770637,-0.0006318684587343684,-0.0001023493183293316,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,right_eyelid,0.00011546591104140001,0.00010177980984709318,1.3686101194306831e-05,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,jaw,-0.00015384395120707816,-7.00739949948976e-05,-8.376995621218057e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,left_brow,4.5326306342533385e-05,0.00026264650973569013,-0.00021732020339315674,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,left_cheek,-0.000220151028191,-0.00013405749556293453,-8.609353262806546e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,left_eyelid,-0.0008554506222615667,-0.0004864941456657239,-0.0003689564765958428,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,mouth,-4.842234814393334e-05,-0.00011930071464008215,7.087836649614881e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,right_brow,-0.00016648711985037357,-0.00048512235442541203,0.0003186352345750385,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,right_cheek,-0.0007578623960908668,-0.0006112542542507105,-0.00014660814184015627,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,right_eyelid,0.00023399323024688267,0.00010106394451237019,0.0001329292857345125,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,jaw,-7.446277808044359e-05,-0.00010435205543614722,2.9889277355703628e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,left_brow,9.380789904206664e-05,0.00027579769887125095,-0.0001819897998291843,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,left_cheek,-0.00039531429626043336,-0.0002466206721732068,-0.00014869362408722654,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,left_eyelid,-0.0007613099631645333,-0.00038219464562732795,-0.00037911531753720537,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,mouth,0.00010180805862996666,2.666405891026528e-05,7.514399971970137e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,right_brow,-0.000333670457095,-0.0005314424704328478,0.00019777201333784778,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,right_cheek,-0.0007063898520130001,-0.0005408136138937916,-0.00016557623811920845,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,right_eyelid,0.0003073706295326761,5.661138798332646e-05,0.00025075924154934967,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,jaw,-5.213360915967456e-05,-0.00016757499279497723,0.00011544138363530268,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,left_brow,8.43788562014e-05,0.00024441028573785376,-0.00016003142953645375,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,left_cheek,-0.0005690798962954333,-0.00034340666984150316,-0.00022567322645393012,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,left_eyelid,-0.0006213929872449666,-0.00025484033506553965,-0.0003665526521794269,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,mouth,0.0002038745132950333,0.0001372801931206229,6.65943201744104e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,right_brow,-0.0004771718955020666,-0.0005460508558569891,6.887896035492246e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,right_cheek,-0.0005860414262505667,-0.00042414246512096244,-0.00016189896112960424,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,right_eyelid,0.0003267007635848333,-2.5415500986963587e-05,0.0003521162645717969,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,jaw,-8.956395831680157e-05,-0.00025207673671561343,0.00016251277839881184,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,left_brow,1.8182492396333356e-05,0.0001722901377535425,-0.00015410764535720914,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,left_cheek,-0.0007203779544348333,-0.0004126797436218652,-0.00030769821081296807,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,left_eyelid,-0.0004526652678561,-0.00011987350669341734,-0.0003327917611626826,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,mouth,0.0002454009913400333,0.00019913497572601825,4.626601561401504e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,right_brow,-0.0005795912292453667,-0.0005271761771419239,-5.2415052103442755e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,right_cheek,-0.00041140991593783334,-0.0002753877184104337,-0.00013602219752739962,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,right_eyelid,0.00028963976522753337,-0.00013507058689482738,0.00042471035212236075,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,jaw,-0.00018221522449874585,-0.00034761106421091854,0.0001653958397121727,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,left_brow,-9.675458045940002e-05,6.818215276096844e-05,-0.00016493673322036845,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,left_cheek,-0.0008308628890456668,-0.00044604021644221715,-0.0003848226726034496,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,left_eyelid,-0.0002755858127859774,6.340494169391176e-06,-0.0002819263069553686,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,mouth,0.0002213522173471334,0.00020472823139288892,1.662398595424447e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,right_brow,-0.0006285096456112182,-0.0004771070754204042,-0.00015140257019081402,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,right_cheek,-0.0002036701905179791,-0.00011258656725043118,-9.108362326754793e-05,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,right_eyelid,0.00020068145004003331,-0.00025905768897809835,0.00045973913901813167,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,jaw,-0.0003188530178657333,-0.00044259400106890813,0.0001237409832031748,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,left_brow,-0.00024649571652483334,-5.529009983779436e-05,-0.00019120561668703898,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,left_cheek,-0.0008871378964145999,-0.0004394429783720963,-0.00044769491804250356,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,left_eyelid,-0.00011162631597723333,0.00010849764257695371,-0.00022012395855418705,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,mouth,0.00013464421516946664,0.00015338175228636538,-1.8737537116898735e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,right_brow,-0.0006179955628474644,-0.0004019146583075128,-0.00021608090453995157,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,right_cheek,1.1988358036937874e-05,4.45206040786733e-05,-3.253224604173543e-05,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,right_eyelid,7.061242066116666e-05,-0.0003823428039543262,0.0004529552246154929,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,jaw,-0.00048290938094903334,-0.0005199423246783763,3.7032943729342984e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,left_brow,-0.00041288411809023337,-0.0001848516374998902,-0.00022803248059034316,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,left_cheek,-0.000765552588933,6.81356019639578e-05,-0.0008336881908969578,evaluable,1.0,6.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,left_eyelid,0.00042664448612270004,0.00025054502659673195,0.0001760994595259681,evaluable,2.0,16.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,mouth,-4.209273300066669e-06,5.603455799157795e-05,-6.024383129164462e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,right_brow,-0.0005493238615838666,-0.00031207862045496684,-0.0002372452411288998,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,right_cheek,,,,unevaluable_region,0.0,0.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,right_eyelid,-8.479585812133356e-05,-0.00025146437071537123,0.00016666851259403766,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,jaw,-0.000654491729281,-0.0005817103924376927,-7.278133684330721e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,left_brow,-0.0005757444303546,-0.00029966666612235587,-0.00027607776423224417,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,left_cheek,-0.0007303251962241,0.00020645640764758189,-0.0009367816038716819,evaluable,1.0,6.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,left_eyelid,0.0005730958129812,0.0003451831828227427,0.00022791263015845724,evaluable,2.0,16.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,mouth,-0.0001783716274262392,-8.430699994057083e-05,-9.406462748566836e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,right_brow,-0.0004308212997239,-0.00018736010341139947,-0.00024346119631250054,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,right_cheek,,,,unevaluable_region,0.0,0.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,right_eyelid,-0.00024669942162020003,-0.00035260173481576154,0.0001059023131955615,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,jaw,-0.0008127949182562001,-0.0006138790830105854,-0.00019891583524561467,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,left_brow,-0.0007153290954830333,-0.00038862912657737145,-0.0003266999689056618,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,left_cheek,-0.0007079449022125,0.0003054322727903671,-0.001013377175002867,evaluable,1.0,6.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,left_eyelid,0.0006309538377224,0.0003825715554776506,0.0002483822822447494,evaluable,2.0,16.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,mouth,-0.0003667248650995667,-0.0002462542894002117,-0.00012047057569935501,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,right_brow,-0.00027685685496003335,-7.029820518365793e-05,-0.00020655864977637542,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,right_cheek,,,,unevaluable_region,0.0,0.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,right_eyelid,-0.0003954667221649333,-0.00043358785666691973,3.8121134501986436e-05,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,jaw,-0.0009386239620844333,-0.0006125477955156559,-0.00032607616656877734,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,left_brow,-0.0008147128343258666,-0.0004409519135933036,-0.00037376092073256305,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,left_cheek,-0.0007011254199214,0.0003530619209979336,-0.0010541873409193336,evaluable,1.0,6.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,left_eyelid,0.0005932030101863,0.00035817663335120615,0.00023502637683509383,evaluable,2.0,16.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,mouth,-0.0005464302946669,-0.00041017046074401034,-0.00013625983392288968,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,right_brow,-0.00010609942050023332,2.491278359129922e-05,-0.00013101220409153253,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,right_cheek,,,,unevaluable_region,0.0,0.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,right_eyelid,-0.0005130590440573999,-0.0004846027985391327,-2.845624551826723e-05,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,jaw,-0.001016721513621,-0.0005778779546513783,-0.00043884355896962174,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,left_brow,-0.0008618449139368334,-0.0004502906499040956,-0.0004115542640327378,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,left_cheek,-0.000710693642773,0.0003435700395525631,-0.001054263682325563,evaluable,1.0,6.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,left_eyelid,0.00046442079089535,0.00027495641234109294,0.00018946437855425703,evaluable,2.0,16.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
