subject_id,group_id,outer_fold,condition,target,model,error,residual_scale,coordinates_key,n_points,n_valid,support_sha256,metric_name,status,reason,self_scalar_count,added_blocks,added_scalar_count,is_synthetic,synthetic_notice,protocol_id,n_targets
MOCK_S06,MOCK_G03,0,speaking,jaw,self,0.007812322717601,0.007812322717601,MOCK_S06_speaking_jaw,3.0,900.0,63fc5646e832f1d5f1883878083a7451cbc704f18f295c1c6cbed23c6d5e7688,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,speaking,jaw,full,0.0067727037178006,0.0067727037178006,MOCK_S06_speaking_jaw,3.0,900.0,63fc5646e832f1d5f1883878083a7451cbc704f18f295c1c6cbed23c6d5e7688,displacement_mean_euclidean_error,evaluable,,180.0,105.0,780.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,speaking,jaw,pcmci,0.0065147263848341,0.0065147263848341,MOCK_S06_speaking_jaw,3.0,900.0,63fc5646e832f1d5f1883878083a7451cbc704f18f295c1c6cbed23c6d5e7688,displacement_mean_euclidean_error,evaluable,,180.0,3.0,20.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_brow,persistence,0.0063302030754057,,MOCK_S06_non_speaking_left_brow,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_brow,self,0.006112322717601,0.006112322717601,MOCK_S06_non_speaking_left_brow,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_brow,full,0.0056893307248549,0.0056893307248549,MOCK_S06_non_speaking_left_brow,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,105.0,780.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_brow,pcmci,0.0048663345334038,0.0048663345334038,MOCK_S06_non_speaking_left_brow,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,3.0,20.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_brow,persistence,0.0064999478811046,,MOCK_S06_non_speaking_right_brow,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_brow,self,0.006412322717601,0.006412322717601,MOCK_S06_non_speaking_right_brow,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_brow,full,0.0051812004718239,0.0051812004718239,MOCK_S06_non_speaking_right_brow,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,105.0,780.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_brow,pcmci,0.0057831462880848,0.0057831462880848,MOCK_S06_non_speaking_right_brow,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,3.0,20.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_eyelid,persistence,0.0065816286937156,,MOCK_S06_non_speaking_left_eyelid,4.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,240.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_eyelid,self,0.006712322717601,0.006712322717601,MOCK_S06_non_speaking_left_eyelid,4.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,240.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_eyelid,full,0.0052992908704042,0.0052992908704042,MOCK_S06_non_speaking_left_eyelid,4.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,240.0,105.0,750.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_eyelid,pcmci,0.0068646920257486,0.0068646920257486,MOCK_S06_non_speaking_left_eyelid,4.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,240.0,3.0,20.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_eyelid,persistence,0.0064685495188819,,MOCK_S06_non_speaking_right_eyelid,4.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,240.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_eyelid,self,0.007012322717601,0.007012322717601,MOCK_S06_non_speaking_right_eyelid,4.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,240.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_eyelid,full,0.006210848769222,0.006210848769222,MOCK_S06_non_speaking_right_eyelid,4.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,240.0,105.0,750.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_eyelid,pcmci,0.0073924221994698,0.0073924221994698,MOCK_S06_non_speaking_right_eyelid,4.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,240.0,3.0,24.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_cheek,persistence,0.0065659100765456,,MOCK_S06_non_speaking_left_cheek,2.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,120.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_cheek,self,0.007312322717601,0.007312322717601,MOCK_S06_non_speaking_left_cheek,2.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,120.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_cheek,full,0.0073536106564479,0.0073536106564479,MOCK_S06_non_speaking_left_cheek,2.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,120.0,105.0,810.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,left_cheek,pcmci,0.0071569627377608,0.0071569627377608,MOCK_S06_non_speaking_left_cheek,2.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,120.0,3.0,14.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_cheek,persistence,0.0065110807762915,,MOCK_S06_non_speaking_right_cheek,2.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,120.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_cheek,self,0.007612322717601,0.007612322717601,MOCK_S06_non_speaking_right_cheek,2.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,120.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_cheek,full,0.0079527451395621,0.0079527451395621,MOCK_S06_non_speaking_right_cheek,2.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,120.0,105.0,810.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,right_cheek,pcmci,0.0066506126003189,0.0066506126003189,MOCK_S06_non_speaking_right_cheek,2.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,120.0,3.0,38.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,mouth,persistence,0.0067068787521531,,MOCK_S06_non_speaking_mouth,8.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,480.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,mouth,self,0.007912322717601,0.007912322717601,MOCK_S06_non_speaking_mouth,8.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,480.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,mouth,full,0.0077332293543186,0.0077332293543186,MOCK_S06_non_speaking_mouth,8.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,480.0,105.0,630.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,mouth,pcmci,0.0066147263848341,0.0066147263848341,MOCK_S06_non_speaking_mouth,8.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,480.0,3.0,18.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,jaw,persistence,0.0067883252309856,,MOCK_S06_non_speaking_jaw,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,jaw,self,0.008212322717601,0.008212322717601,MOCK_S06_non_speaking_jaw,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,jaw,full,0.0071727037178006,0.0071727037178006,MOCK_S06_non_speaking_jaw,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,105.0,780.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S06,MOCK_G03,0,non_speaking,jaw,pcmci,0.0073581163288044,0.0073581163288044,MOCK_S06_non_speaking_jaw,3.0,900.0,26511b32225d784b47c8ae6573d5554006264b85095ecdddf1cbc2aea552e3cd,displacement_mean_euclidean_error,evaluable,,180.0,3.0,20.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_brow,persistence,0.0063800511882635,,MOCK_S07_speaking_left_brow,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_brow,self,0.0059161753505403,0.0059161753505403,MOCK_S07_speaking_left_brow,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_brow,full,0.0049679069515749,0.0049679069515749,MOCK_S07_speaking_left_brow,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,105.0,780.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_brow,pcmci,0.0046246817284299,0.0046246817284299,MOCK_S07_speaking_left_brow,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,3.0,20.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_brow,persistence,0.0065625768928657,,MOCK_S07_speaking_right_brow,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_brow,self,0.0062161753505403,0.0062161753505403,MOCK_S07_speaking_right_brow,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_brow,full,0.0047718534472702,0.0047718534472702,MOCK_S07_speaking_right_brow,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,105.0,780.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_brow,pcmci,0.0052105782728062,0.0052105782728062,MOCK_S07_speaking_right_brow,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,3.0,20.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_eyelid,persistence,0.0065150721215219,,MOCK_S07_speaking_left_eyelid,4.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,240.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_eyelid,self,0.0065161753505403,0.0065161753505403,MOCK_S07_speaking_left_eyelid,4.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,240.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_eyelid,full,0.0053980353764552,0.0053980353764552,MOCK_S07_speaking_left_eyelid,4.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,240.0,105.0,750.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_eyelid,pcmci,0.006307288208184,0.006307288208184,MOCK_S07_speaking_left_eyelid,4.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,240.0,3.0,20.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_eyelid,persistence,0.0065609592517973,,MOCK_S07_speaking_right_eyelid,4.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,240.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_eyelid,self,0.0068161753505403,0.0068161753505403,MOCK_S07_speaking_right_eyelid,4.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,240.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_eyelid,full,0.0065465625777023,0.0065465625777023,MOCK_S07_speaking_right_eyelid,4.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,240.0,105.0,750.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_eyelid,pcmci,0.0071823200941931,0.0071823200941931,MOCK_S07_speaking_right_eyelid,4.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,240.0,3.0,24.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_cheek,persistence,0.0065397804812183,,MOCK_S07_speaking_left_cheek,2.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,120.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_cheek,self,0.0071161753505403,0.0071161753505403,MOCK_S07_speaking_left_cheek,2.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,120.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_cheek,full,0.0074373030553686,0.0074373030553686,MOCK_S07_speaking_left_cheek,2.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,120.0,105.0,810.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,left_cheek,pcmci,0.0073069922667321,0.0073069922667321,MOCK_S07_speaking_left_cheek,2.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,120.0,3.0,14.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_cheek,persistence,0.0065097433339727,,MOCK_S07_speaking_right_cheek,2.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,120.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_cheek,self,0.0074161753505403,0.0074161753505403,MOCK_S07_speaking_right_cheek,2.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,120.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_cheek,full,0.007527132738627,0.007527132738627,MOCK_S07_speaking_right_cheek,2.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,120.0,105.0,810.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,right_cheek,pcmci,0.006842500321803,0.006842500321803,MOCK_S07_speaking_right_cheek,2.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,120.0,3.0,38.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,mouth,persistence,0.0066648443035476,,MOCK_S07_speaking_mouth,8.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,480.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,mouth,self,0.0077161753505403,0.0077161753505403,MOCK_S07_speaking_mouth,8.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,480.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,mouth,full,0.0070092812474396,0.0070092812474396,MOCK_S07_speaking_mouth,8.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,480.0,105.0,630.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,mouth,pcmci,0.0064917146279383,0.0064917146279383,MOCK_S07_speaking_mouth,8.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,480.0,3.0,18.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,jaw,persistence,0.0067688518891445,,MOCK_S07_speaking_jaw,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,jaw,self,0.0080161753505403,0.0080161753505403,MOCK_S07_speaking_jaw,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,jaw,full,0.0066356774710887,0.0066356774710887,MOCK_S07_speaking_jaw,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,105.0,780.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,speaking,jaw,pcmci,0.0068529645508253,0.0068529645508253,MOCK_S07_speaking_jaw,3.0,900.0,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,displacement_mean_euclidean_error,evaluable,,180.0,3.0,20.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,non_speaking,left_brow,persistence,0.0064229225483996,,MOCK_S07_non_speaking_left_brow,3.0,900.0,0596154b7781205cdd064ad50d8cfb890f8f00362fb8e28f706b9c4c2e1b49ab,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,non_speaking,left_brow,self,0.0063161753505403,0.0063161753505403,MOCK_S07_non_speaking_left_brow,3.0,900.0,0596154b7781205cdd064ad50d8cfb890f8f00362fb8e28f706b9c4c2e1b49ab,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,non_speaking,left_brow,full,0.0053679069515749,0.0053679069515749,MOCK_S07_non_speaking_left_brow,3.0,900.0,0596154b7781205cdd064ad50d8cfb890f8f00362fb8e28f706b9c4c2e1b49ab,displacement_mean_euclidean_error,evaluable,,180.0,105.0,780.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,non_speaking,left_brow,pcmci,0.0063161753505403,0.0063161753505403,MOCK_S07_non_speaking_left_brow,3.0,900.0,0596154b7781205cdd064ad50d8cfb890f8f00362fb8e28f706b9c4c2e1b49ab,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,non_speaking,right_brow,persistence,0.0064986957819184,,MOCK_S07_non_speaking_right_brow,3.0,900.0,0596154b7781205cdd064ad50d8cfb890f8f00362fb8e28f706b9c4c2e1b49ab,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
MOCK_S07,MOCK_G04,1,non_speaking,right_brow,self,0.0066161753505403,0.0066161753505403,MOCK_S07_non_speaking_right_brow,3.0,900.0,0596154b7781205cdd064ad50d8cfb890f8f00362fb8e28f706b9c4c2e1b49ab,displacement_mean_euclidean_error,evaluable,,180.0,0.0,0.0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1,
