is_synthetic,synthetic_notice,outer_fold,subject_id,region_id,condition,metric_name,metric_direction,value,replicate_id,seed,mapping_scope,pcmci_feature_count,null_feature_count,input_count_preserved,lag_identity_preserved,pcmci_error,null_error,null_minus_pcmci
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,left_cheek,lag_shift_-2,velocity_rmse,lower_is_better,1.154981,MOCK_R000,20260908,outer_train_only,10,10,True,False,1.053584,1.154981,0.101397
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,mouth,lag_shift_-2,velocity_rmse,lower_is_better,1.14181,MOCK_R000,20260908,outer_train_only,8,8,True,False,1.028554,1.14181,0.113256
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,right_cheek,lag_shift_-2,velocity_rmse,lower_is_better,1.143661,MOCK_R000,20260908,outer_train_only,11,11,True,False,1.054398,1.143661,0.089263
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,jaw,lag_shift_-2,velocity_rmse,lower_is_better,1.148937,MOCK_R000,20260908,outer_train_only,10,10,True,False,1.036014,1.148937,0.112923
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,left_cheek,lag_shift_-2,velocity_rmse,lower_is_better,1.161812,MOCK_R000,20260908,outer_train_only,11,11,True,False,1.066534,1.161812,0.095278
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,mouth,lag_shift_-2,velocity_rmse,lower_is_better,1.130901,MOCK_R000,20260908,outer_train_only,9,9,True,False,1.031502,1.130901,0.099399
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,right_cheek,lag_shift_-2,velocity_rmse,lower_is_better,1.176492,MOCK_R000,20260908,outer_train_only,12,12,True,False,1.087917,1.176492,0.088575
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,jaw,lag_shift_-2,velocity_rmse,lower_is_better,1.156059,MOCK_R000,20260908,outer_train_only,11,11,True,False,1.058898,1.156059,0.097161
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,left_cheek,lag_shift_-2,velocity_rmse,lower_is_better,1.173635,MOCK_R000,20260908,outer_train_only,12,12,True,False,1.083945,1.173635,0.08969
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,mouth,lag_shift_-2,velocity_rmse,lower_is_better,1.130717,MOCK_R000,20260908,outer_train_only,10,10,True,False,1.033536,1.130717,0.097181
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,right_cheek,lag_shift_-2,velocity_rmse,lower_is_better,1.204406,MOCK_R000,20260908,outer_train_only,8,8,True,False,1.100696,1.204406,0.10371
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,jaw,lag_shift_-2,velocity_rmse,lower_is_better,1.154601,MOCK_R000,20260908,outer_train_only,12,12,True,False,1.060683,1.154601,0.093918
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,left_cheek,lag_shift_-2,velocity_rmse,lower_is_better,1.194395,MOCK_R000,20260908,outer_train_only,8,8,True,False,1.094321,1.194395,0.100074
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,mouth,lag_shift_-2,velocity_rmse,lower_is_better,1.151168,MOCK_R000,20260908,outer_train_only,11,11,True,False,1.064175,1.151168,0.086993
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,right_cheek,lag_shift_-2,velocity_rmse,lower_is_better,1.219441,MOCK_R000,20260908,outer_train_only,9,9,True,False,1.113338,1.219441,0.106103
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,jaw,matched_sparsity,velocity_rmse,lower_is_better,1.069089,MOCK_R000,20260908,outer_train_only,10,10,True,True,0.982833,1.069089,0.086256
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,left_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.098977,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.017683,1.098977,0.081294
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,mouth,matched_sparsity,velocity_rmse,lower_is_better,1.05883,MOCK_R000,20260908,outer_train_only,9,9,True,True,0.969543,1.05883,0.089287
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,right_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.104687,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.014571,1.104687,0.090116
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,jaw,matched_sparsity,velocity_rmse,lower_is_better,1.096541,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.004617,1.096541,0.091924
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,left_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.107488,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.017945,1.107488,0.089543
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,mouth,matched_sparsity,velocity_rmse,lower_is_better,1.08379,MOCK_R000,20260908,outer_train_only,10,10,True,True,0.995405,1.08379,0.088385
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,right_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.121193,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.033091,1.121193,0.088102
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,jaw,matched_sparsity,velocity_rmse,lower_is_better,1.122796,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.02821,1.122796,0.094586
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,left_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.12299,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.033723,1.12299,0.089267
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,mouth,matched_sparsity,velocity_rmse,lower_is_better,1.086248,MOCK_R000,20260908,outer_train_only,11,11,True,True,0.998417,1.086248,0.087831
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,right_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.136904,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.040563,1.136904,0.096341
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,jaw,matched_sparsity,velocity_rmse,lower_is_better,1.125084,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.029222,1.125084,0.095862
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,left_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.14054,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.050269,1.14054,0.090271
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,mouth,matched_sparsity,velocity_rmse,lower_is_better,1.078248,MOCK_R000,20260908,outer_train_only,12,12,True,True,0.996065,1.078248,0.082183
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,right_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.15595,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.065741,1.15595,0.090209
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,jaw,matched_sparsity,velocity_rmse,lower_is_better,1.150019,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.060244,1.150019,0.089775
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,left_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.14156,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.053584,1.14156,0.087976
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,mouth,matched_sparsity,velocity_rmse,lower_is_better,1.128028,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.028554,1.128028,0.099474
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,right_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.145158,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.054398,1.145158,0.09076
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,jaw,matched_sparsity,velocity_rmse,lower_is_better,1.115724,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.036014,1.115724,0.07971
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,left_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.149758,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.066534,1.149758,0.083224
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,mouth,matched_sparsity,velocity_rmse,lower_is_better,1.126353,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.031502,1.126353,0.094851
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,right_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.174399,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.087917,1.174399,0.086482
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,jaw,matched_sparsity,velocity_rmse,lower_is_better,1.154831,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.058898,1.154831,0.095933
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,left_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.167854,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.083945,1.167854,0.083909
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,mouth,matched_sparsity,velocity_rmse,lower_is_better,1.12784,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.033536,1.12784,0.094304
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,right_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.193199,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.100696,1.193199,0.092503
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,jaw,matched_sparsity,velocity_rmse,lower_is_better,1.150806,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.060683,1.150806,0.090123
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,left_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.174889,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.094321,1.174889,0.080568
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,mouth,matched_sparsity,velocity_rmse,lower_is_better,1.149448,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.064175,1.149448,0.085273
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,right_cheek,matched_sparsity,velocity_rmse,lower_is_better,1.208596,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.113338,1.208596,0.095258
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,jaw,random_region,velocity_rmse,lower_is_better,1.107371,MOCK_R000,20260908,outer_train_only,10,10,True,True,0.982833,1.107371,0.124538
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,left_cheek,random_region,velocity_rmse,lower_is_better,1.133701,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.017683,1.133701,0.116018
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,mouth,random_region,velocity_rmse,lower_is_better,1.091531,MOCK_R000,20260908,outer_train_only,9,9,True,True,0.969543,1.091531,0.121988
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,right_cheek,random_region,velocity_rmse,lower_is_better,1.132158,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.014571,1.132158,0.117587
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,jaw,random_region,velocity_rmse,lower_is_better,1.126635,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.004617,1.126635,0.122018
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,left_cheek,random_region,velocity_rmse,lower_is_better,1.136299,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.017945,1.136299,0.118354
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,mouth,random_region,velocity_rmse,lower_is_better,1.1185,MOCK_R000,20260908,outer_train_only,10,10,True,True,0.995405,1.1185,0.123095
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,right_cheek,random_region,velocity_rmse,lower_is_better,1.15558,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.033091,1.15558,0.122489
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,jaw,random_region,velocity_rmse,lower_is_better,1.141914,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.02821,1.141914,0.113704
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,left_cheek,random_region,velocity_rmse,lower_is_better,1.15838,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.033723,1.15838,0.124657
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,mouth,random_region,velocity_rmse,lower_is_better,1.122041,MOCK_R000,20260908,outer_train_only,11,11,True,True,0.998417,1.122041,0.123624
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,right_cheek,random_region,velocity_rmse,lower_is_better,1.159358,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.040563,1.159358,0.118795
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,jaw,random_region,velocity_rmse,lower_is_better,1.15882,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.029222,1.15882,0.129598
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,left_cheek,random_region,velocity_rmse,lower_is_better,1.162418,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.050269,1.162418,0.112149
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,mouth,random_region,velocity_rmse,lower_is_better,1.110614,MOCK_R000,20260908,outer_train_only,12,12,True,True,0.996065,1.110614,0.114549
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,right_cheek,random_region,velocity_rmse,lower_is_better,1.189664,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.065741,1.189664,0.123923
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,jaw,random_region,velocity_rmse,lower_is_better,1.177589,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.060244,1.177589,0.117345
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,left_cheek,random_region,velocity_rmse,lower_is_better,1.172849,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.053584,1.172849,0.119265
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,mouth,random_region,velocity_rmse,lower_is_better,1.144238,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.028554,1.144238,0.115684
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,right_cheek,random_region,velocity_rmse,lower_is_better,1.175627,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.054398,1.175627,0.121229
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,jaw,random_region,velocity_rmse,lower_is_better,1.158626,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.036014,1.158626,0.122612
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,left_cheek,random_region,velocity_rmse,lower_is_better,1.194525,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.066534,1.194525,0.127991
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,mouth,random_region,velocity_rmse,lower_is_better,1.154657,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.031502,1.154657,0.123155
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,right_cheek,random_region,velocity_rmse,lower_is_better,1.209374,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.087917,1.209374,0.121457
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,jaw,random_region,velocity_rmse,lower_is_better,1.171395,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.058898,1.171395,0.112497
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,left_cheek,random_region,velocity_rmse,lower_is_better,1.204044,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.083945,1.204044,0.120099
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,mouth,random_region,velocity_rmse,lower_is_better,1.155105,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.033536,1.155105,0.121569
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,right_cheek,random_region,velocity_rmse,lower_is_better,1.218551,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.100696,1.218551,0.117855
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,jaw,random_region,velocity_rmse,lower_is_better,1.177395,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.060683,1.177395,0.116712
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,left_cheek,random_region,velocity_rmse,lower_is_better,1.222225,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.094321,1.222225,0.127904
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,mouth,random_region,velocity_rmse,lower_is_better,1.18835,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.064175,1.18835,0.124175
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,right_cheek,random_region,velocity_rmse,lower_is_better,1.238053,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.113338,1.238053,0.124715
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,jaw,time_shuffle,velocity_rmse,lower_is_better,1.158231,MOCK_R000,20260908,outer_train_only,10,10,True,True,0.982833,1.158231,0.175398
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,left_cheek,time_shuffle,velocity_rmse,lower_is_better,1.199367,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.017683,1.199367,0.181684
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,mouth,time_shuffle,velocity_rmse,lower_is_better,1.147068,MOCK_R000,20260908,outer_train_only,9,9,True,True,0.969543,1.147068,0.177525
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S01,right_cheek,time_shuffle,velocity_rmse,lower_is_better,1.196084,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.014571,1.196084,0.181513
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,jaw,time_shuffle,velocity_rmse,lower_is_better,1.183016,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.004617,1.183016,0.178399
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,left_cheek,time_shuffle,velocity_rmse,lower_is_better,1.197856,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.017945,1.197856,0.179911
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,mouth,time_shuffle,velocity_rmse,lower_is_better,1.180286,MOCK_R000,20260908,outer_train_only,10,10,True,True,0.995405,1.180286,0.184881
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S02,right_cheek,time_shuffle,velocity_rmse,lower_is_better,1.215802,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.033091,1.215802,0.182711
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,jaw,time_shuffle,velocity_rmse,lower_is_better,1.202653,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.02821,1.202653,0.174443
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,left_cheek,time_shuffle,velocity_rmse,lower_is_better,1.209949,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.033723,1.209949,0.176226
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,mouth,time_shuffle,velocity_rmse,lower_is_better,1.178385,MOCK_R000,20260908,outer_train_only,11,11,True,True,0.998417,1.178385,0.179968
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S03,right_cheek,time_shuffle,velocity_rmse,lower_is_better,1.225146,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.040563,1.225146,0.184583
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,jaw,time_shuffle,velocity_rmse,lower_is_better,1.208057,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.029222,1.208057,0.178835
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,left_cheek,time_shuffle,velocity_rmse,lower_is_better,1.22918,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.050269,1.22918,0.178911
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,mouth,time_shuffle,velocity_rmse,lower_is_better,1.171414,MOCK_R000,20260908,outer_train_only,12,12,True,True,0.996065,1.171414,0.175349
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S04,right_cheek,time_shuffle,velocity_rmse,lower_is_better,1.240369,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.065741,1.240369,0.174628
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,jaw,time_shuffle,velocity_rmse,lower_is_better,1.243916,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.060244,1.243916,0.183672
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,left_cheek,time_shuffle,velocity_rmse,lower_is_better,1.23564,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.053584,1.23564,0.182056
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,mouth,time_shuffle,velocity_rmse,lower_is_better,1.215428,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.028554,1.215428,0.186874
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,0,MOCK_S05,right_cheek,time_shuffle,velocity_rmse,lower_is_better,1.228578,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.054398,1.228578,0.17418
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,jaw,time_shuffle,velocity_rmse,lower_is_better,1.223485,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.036014,1.223485,0.187471
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,left_cheek,time_shuffle,velocity_rmse,lower_is_better,1.243116,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.066534,1.243116,0.176582
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,mouth,time_shuffle,velocity_rmse,lower_is_better,1.214039,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.031502,1.214039,0.182537
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,1,MOCK_S06,right_cheek,time_shuffle,velocity_rmse,lower_is_better,1.255023,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.087917,1.255023,0.167106
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,jaw,time_shuffle,velocity_rmse,lower_is_better,1.233487,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.058898,1.233487,0.174589
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,left_cheek,time_shuffle,velocity_rmse,lower_is_better,1.258513,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.083945,1.258513,0.174568
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,mouth,time_shuffle,velocity_rmse,lower_is_better,1.219534,MOCK_R000,20260908,outer_train_only,10,10,True,True,1.033536,1.219534,0.185998
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,2,MOCK_S07,right_cheek,time_shuffle,velocity_rmse,lower_is_better,1.271491,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.100696,1.271491,0.170795
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,jaw,time_shuffle,velocity_rmse,lower_is_better,1.240391,MOCK_R000,20260908,outer_train_only,12,12,True,True,1.060683,1.240391,0.179708
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,left_cheek,time_shuffle,velocity_rmse,lower_is_better,1.276474,MOCK_R000,20260908,outer_train_only,8,8,True,True,1.094321,1.276474,0.182153
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,mouth,time_shuffle,velocity_rmse,lower_is_better,1.237746,MOCK_R000,20260908,outer_train_only,11,11,True,True,1.064175,1.237746,0.173571
True,FAKE DATA - NOT FOR SCIENTIFIC CONCLUSIONS,3,MOCK_S08,right_cheek,time_shuffle,velocity_rmse,lower_is_better,1.291337,MOCK_R000,20260908,outer_train_only,9,9,True,True,1.113338,1.291337,0.177999
