subject_id,group_id,outer_fold,condition,target,model,error,residual_scale,coordinates_key,n_points,n_valid,support_sha256,metric_name,status,reason,self_scalar_count,added_blocks,added_scalar_count,is_synthetic,synthetic_notice,protocol_id
MOCK_S04,MOCK_G02,0,speaking,left_cheek,full,0.006274194040945578,0.006274194040945579,MOCK_S04_speaking_left_cheek,2,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,120,105,810,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,left_cheek,pcmci,0.0073947053105655304,0.007394705310565531,MOCK_S04_speaking_left_cheek,2,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,120,3,14,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,right_cheek,persistence,0.006648171488753349,,MOCK_S04_speaking_right_cheek,2,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,120,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,right_cheek,self,0.007542336002417961,0.00754233600241796,MOCK_S04_speaking_right_cheek,2,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,120,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,right_cheek,full,0.007437038018442708,0.007437038018442707,MOCK_S04_speaking_right_cheek,2,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,120,105,810,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,right_cheek,pcmci,0.007922435484286781,0.00792243548428678,MOCK_S04_speaking_right_cheek,2,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,120,3,38,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,mouth,persistence,0.006656892436669669,,MOCK_S04_speaking_mouth,8,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,480,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,mouth,self,0.00784233600241796,0.00784233600241796,MOCK_S04_speaking_mouth,8,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,480,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,mouth,full,0.008191025013255105,0.008191025013255105,MOCK_S04_speaking_mouth,8,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,480,105,630,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,mouth,pcmci,0.007686976022577731,0.007686976022577732,MOCK_S04_speaking_mouth,8,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,480,3,18,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,jaw,persistence,0.006759097717872856,,MOCK_S04_speaking_jaw,3,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,jaw,self,0.008142336002417958,0.00814233600241796,MOCK_S04_speaking_jaw,3,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,jaw,full,0.008118761476020543,0.008118761476020545,MOCK_S04_speaking_jaw,3,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,180,105,780,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,speaking,jaw,pcmci,0.007180625885135859,0.00718062588513586,MOCK_S04_speaking_jaw,3,900,23d74b700c8f702f8ca873513c591264229fe585cac59e4fdea79a519c900fa6,displacement_mean_euclidean_error,evaluable,,180,3,20,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_brow,persistence,0.0063767917814970205,,MOCK_S04_non_speaking_left_brow,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_brow,self,0.0064423360024179616,0.006442336002417961,MOCK_S04_non_speaking_left_brow,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_brow,full,0.006768798870208335,0.006768798870208336,MOCK_S04_non_speaking_left_brow,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,105,780,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_brow,pcmci,0.005311363929203066,0.005311363929203067,MOCK_S04_non_speaking_left_brow,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,3,20,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_brow,persistence,0.006576285124526125,,MOCK_S04_non_speaking_right_brow,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_brow,self,0.006742336002417962,0.006742336002417961,MOCK_S04_non_speaking_right_brow,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_brow,full,0.006493825337558276,0.006493825337558275,MOCK_S04_non_speaking_right_brow,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,105,780,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_brow,pcmci,0.005496347818220785,0.005496347818220784,MOCK_S04_non_speaking_right_brow,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,3,20,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_eyelid,persistence,0.006512826827195888,,MOCK_S04_non_speaking_left_eyelid,4,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,240,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_eyelid,self,0.00704233600241796,0.0070423360024179605,MOCK_S04_non_speaking_left_eyelid,4,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,240,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_eyelid,full,0.005941663900569513,0.005941663900569514,MOCK_S04_non_speaking_left_eyelid,4,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,240,105,750,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_eyelid,pcmci,0.006413159572901797,0.006413159572901798,MOCK_S04_non_speaking_left_eyelid,4,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,240,3,20,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_eyelid,persistence,0.006666241069702084,,MOCK_S04_non_speaking_right_eyelid,4,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,240,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_eyelid,self,0.0073423360024179605,0.0073423360024179605,MOCK_S04_non_speaking_right_eyelid,4,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,240,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_eyelid,full,0.005895787854465703,0.0058957878544657035,MOCK_S04_non_speaking_right_eyelid,4,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,240,105,750,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_eyelid,pcmci,0.007494705310565532,0.007494705310565532,MOCK_S04_non_speaking_right_eyelid,4,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,240,3,24,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_cheek,persistence,0.00661695136471593,,MOCK_S04_non_speaking_left_cheek,2,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,120,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_cheek,self,0.007642336002417959,0.00764233600241796,MOCK_S04_non_speaking_left_cheek,2,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,120,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_cheek,full,0.006674194040945578,0.006674194040945579,MOCK_S04_non_speaking_left_cheek,2,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,120,105,810,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,left_cheek,pcmci,0.008022435484286779,0.00802243548428678,MOCK_S04_non_speaking_left_cheek,2,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,120,3,14,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_cheek,persistence,0.006656267285782534,,MOCK_S04_non_speaking_right_cheek,2,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,120,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_cheek,self,0.00794233600241796,0.00794233600241796,MOCK_S04_non_speaking_right_cheek,2,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,120,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_cheek,full,0.007837038018442707,0.007837038018442707,MOCK_S04_non_speaking_right_cheek,2,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,120,105,810,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,right_cheek,pcmci,0.0077869760225777315,0.0077869760225777315,MOCK_S04_non_speaking_right_cheek,2,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,120,3,38,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,mouth,persistence,0.006718599892739659,,MOCK_S04_non_speaking_mouth,8,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,480,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,mouth,self,0.008242336002417958,0.00824233600241796,MOCK_S04_non_speaking_mouth,8,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,480,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,mouth,full,0.008591025013255102,0.008591025013255104,MOCK_S04_non_speaking_mouth,8,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,480,105,630,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,mouth,pcmci,0.007280625885135858,0.007280625885135859,MOCK_S04_non_speaking_mouth,8,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,480,3,18,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,jaw,persistence,0.006781784928203161,,MOCK_S04_non_speaking_jaw,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,jaw,self,0.00854233600241796,0.00854233600241796,MOCK_S04_non_speaking_jaw,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,jaw,full,0.008518761476020544,0.008518761476020544,MOCK_S04_non_speaking_jaw,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,105,780,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S04,MOCK_G02,0,non_speaking,jaw,pcmci,0.007244739669651036,0.007244739669651037,MOCK_S04_non_speaking_jaw,3,900,625b9a78b8694b3b32bf7582f0f39fbe44098c736c6d5e9b64873e89be21cab6,displacement_mean_euclidean_error,evaluable,,180,3,20,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_brow,persistence,0.006298833777593036,,MOCK_S05_speaking_left_brow,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_brow,self,0.0057729592514076215,0.0057729592514076215,MOCK_S05_speaking_left_brow,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_brow,full,0.005830876113903657,0.005830876113903657,MOCK_S05_speaking_left_brow,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,105,780,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_brow,pcmci,0.004969234440342551,0.004969234440342551,MOCK_S05_speaking_left_brow,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,3,20,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_brow,persistence,0.006495549692400165,,MOCK_S05_speaking_right_brow,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_brow,self,0.006072959251407621,0.0060729592514076215,MOCK_S05_speaking_right_brow,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_brow,full,0.005292972259583473,0.005292972259583474,MOCK_S05_speaking_right_brow,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,105,780,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_brow,pcmci,0.004781465629297242,0.004781465629297243,MOCK_S05_speaking_right_brow,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,3,20,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_eyelid,persistence,0.006506316651648179,,MOCK_S05_speaking_left_eyelid,4,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,240,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_eyelid,self,0.006372959251407621,0.006372959251407621,MOCK_S05_speaking_left_eyelid,4,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,240,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_eyelid,full,0.004966517384907058,0.004966517384907057,MOCK_S05_speaking_left_eyelid,4,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,240,105,750,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_eyelid,pcmci,0.005367362173673552,0.005367362173673552,MOCK_S05_speaking_left_eyelid,4,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,240,3,20,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_eyelid,persistence,0.006534255557803807,,MOCK_S05_speaking_right_eyelid,4,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,240,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_eyelid,self,0.006672959251407621,0.006672959251407621,MOCK_S05_speaking_right_eyelid,4,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,240,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_eyelid,full,0.005427471212607233,0.005427471212607233,MOCK_S05_speaking_right_eyelid,4,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,240,105,750,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_eyelid,pcmci,0.006464072109051364,0.006464072109051364,MOCK_S05_speaking_right_eyelid,4,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,240,3,24,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_cheek,persistence,0.0064918841618988475,,MOCK_S05_speaking_left_cheek,2,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,120,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_cheek,self,0.00697295925140762,0.006972959251407621,MOCK_S05_speaking_left_cheek,2,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,120,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_cheek,full,0.006527853535773064,0.006527853535773065,MOCK_S05_speaking_left_cheek,2,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,120,105,810,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,left_cheek,pcmci,0.007339103995060431,0.007339103995060432,MOCK_S05_speaking_left_cheek,2,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,120,3,14,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_cheek,persistence,0.006618227829448352,,MOCK_S05_speaking_right_cheek,2,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,120,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_cheek,self,0.00727295925140762,0.007272959251407621,MOCK_S05_speaking_right_cheek,2,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,120,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_cheek,full,0.007531796537638084,0.007531796537638085,MOCK_S05_speaking_right_cheek,2,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,120,105,810,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,right_cheek,pcmci,0.007463776167599429,0.00746377616759943,MOCK_S05_speaking_right_cheek,2,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,120,3,38,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,mouth,persistence,0.006681041222747762,,MOCK_S05_speaking_mouth,8,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,480,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,mouth,self,0.00757295925140762,0.007572959251407621,MOCK_S05_speaking_mouth,8,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,480,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,mouth,full,0.007792098268687072,0.007792098268687073,MOCK_S05_speaking_mouth,8,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,480,105,630,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,mouth,pcmci,0.006999284222670299,0.0069992842226702994,MOCK_S05_speaking_mouth,8,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,480,3,18,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,jaw,persistence,0.006718753120855112,,MOCK_S05_speaking_jaw,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,jaw,self,0.007872959251407621,0.007872959251407621,MOCK_S05_speaking_jaw,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,0,0,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
MOCK_S05,MOCK_G03,0,speaking,jaw,full,0.007345257134315644,0.007345257134315643,MOCK_S05_speaking_jaw,3,900,3685c9a3a93901d8c345296f9467a07f8e817033df86a2f121d5f3ab73f2071c,displacement_mean_euclidean_error,evaluable,,180,105,780,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
